customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
27,82000,0,3.0,5,0,10000,6.92,7,1,9,1
27,82000,0,0.0,5,1,14000,10.0,7,1,7,1
28,82000,0,8.0,1,0,18000,7.66,8,1,9,1
31,82000,0,4.0,1,0,10000,7.29,1,1,5,1
32,82000,0,13.0,4,1,10000,10.36,2,1,9,1
35,82000,0,4.0,2,3,10000,16.69,5,2,9,1
28,82000,0,0.0,5,2,15000,12.98,8,2,8,1
31,82000,0,15.0,2,0,9000,5.42,1,1,9,1
29,47256,3,5.0,5,0,12000,7.29,9,1,8,1
29,47500,3,0.0,4,0,12000,8.94,9,1,5,1
30,82000,0,5.0,4,0,5000,6.76,3,1,8,1
31,47700,3,2.0,3,1,12000,11.99,1,1,5,1
28,47840,3,0.0,3,1,12000,11.011821205538963,8,1,7,1
32,64600,0,12.0,3,1,25000,11.36,2,0,5,0
27,48000,3,5.0,5,1,12000,11.71,7,1,6,1
27,42000,3,5.0,0,3,12000,16.0,7,2,5,0
34,76000,0,13.0,0,3,20000,17.74,4,0,5,0
29,76000,0,13.0,2,4,20000,16.08,9,2,6,0
32,48400,3,1.0,3,0,12000,6.62,2,1,7,1
35,82008,0,7.0,2,0,7200,6.62,5,1,7,1
28,60000,3,2.0,5,1,12000,9.91,8,1,10,1
31,82116,0,12.0,2,2,2800,12.68,1,2,9,1
30,60000,3,0.0,4,1,12000,11.71,3,1,9,1
30,54000,3,1.0,1,0,12000,6.62,3,0,6,0
33,82404,2,8.0,1,3,14400,16.0,3,2,7,1
29,60000,3,7.0,3,1,12000,9.91,9,1,7,1
28,82500,0,12.0,3,0,11000,7.49,8,1,9,1
27,60000,3,0.0,5,2,12000,13.49,7,2,6,1
31,60000,3,0.0,3,0,12000,7.49,1,1,9,1
30,82500,0,7.0,1,3,10000,15.65,3,2,9,1
27,82500,0,3.0,4,0,11100,8.94,7,1,5,1
30,60000,3,5.0,4,1,12000,10.99,3,1,7,1
31,82524,0,4.0,5,0,12000,6.62,1,1,8,1
30,60000,3,1.0,2,2,12000,13.84,3,2,7,1
31,60000,3,5.0,2,0,12000,7.49,1,1,10,1
34,60000,3,3.0,5,0,12000,6.92,4,1,9,1
29,82600,0,6.0,5,1,19450,9.91,9,1,10,1
30,65144,0,9.0,3,3,5000,16.35,3,2,6,0
31,82656,1,10.0,0,2,6000,12.09,1,2,9,1
28,60000,3,3.0,4,0,12000,6.17,8,1,6,1
28,82800,0,10.0,5,1,18000,11.011821205538963,8,1,7,1
31,60000,3,2.0,4,2,12000,13.98,1,1,5,1
27,83000,0,11.0,1,0,3500,6.03,7,1,5,1
30,60000,3,4.0,4,1,12000,10.99,3,1,10,1
29,60000,3,2.0,4,2,12000,14.22,9,2,6,1
29,83000,0,13.0,2,0,7500,8.9,9,1,6,1
28,83000,0,6.0,0,1,5000,11.011821205538963,8,1,9,1
28,54000,3,2.0,3,3,12000,15.31,8,0,7,0
28,60000,3,2.0,4,1,12000,12.18,8,1,10,1
33,83000,0,14.0,0,0,18000,8.49,3,1,6,1
27,60000,3,2.0,3,2,12000,13.92,7,2,8,1
27,83000,0,11.0,5,2,2500,13.99,7,2,8,1
31,83000,0,11.0,3,0,7500,11.011821205538963,1,1,6,1
31,83000,0,3.0,1,0,7500,7.66,1,1,10,1
28,83000,0,9.0,0,1,12000,10.74,8,1,6,1
30,83000,0,4.0,0,1,20000,11.11,3,1,6,1
29,83000,0,5.0,5,0,7500,11.011821205538963,9,1,10,1
34,60000,3,0.0,1,2,12000,12.22,4,2,7,1
35,83000,0,17.0,2,3,15000,11.011821205538963,5,1,6,1
32,83000,0,1.0,1,0,10000,8.0,2,1,5,1
30,61000,3,4.0,1,0,12000,6.92,3,1,9,1
27,61000,3,1.0,5,1,12000,12.21,7,1,5,1
35,83004,0,6.0,2,0,15000,11.011821205538963,5,1,7,1
29,83004,0,3.0,4,1,4500,11.49,9,1,10,1
31,24000,3,2.0,0,0,3000,7.49,1,0,10,0
33,24000,3,2.0,3,0,3000,6.62,3,1,9,1
28,83135,0,3.0,1,2,8000,13.99,8,2,10,1
28,83137,0,12.0,3,2,3600,14.72,8,1,9,1
30,24000,3,8.0,4,0,3000,11.011821205538963,3,0,6,0
29,24000,3,1.0,4,1,3000,11.14,9,1,6,1
28,24000,3,4.0,5,0,3000,9.32,8,1,6,1
33,83200,0,18.0,2,0,13000,6.99,3,1,7,1
34,83200,0,3.0,4,2,5000,14.79,4,2,8,1
28,25000,3,0.0,0,0,3000,5.42,8,1,6,1
27,25000,3,0.0,2,3,3000,15.62,7,0,5,0
32,25000,3,0.0,4,2,3000,13.48,2,2,6,1
28,83500,0,1.0,1,0,8000,7.14,8,1,8,1
35,25000,3,0.0,5,3,3000,15.33,5,0,8,0
34,25000,3,3.0,5,0,3000,7.4,4,1,8,1
30,25000,3,0.0,0,0,3000,11.011821205538963,3,0,7,0
28,25000,3,2.0,1,2,3000,13.22,8,2,8,1
32,83820,0,5.0,1,1,12800,9.99,2,1,6,1
27,83886,0,11.0,5,0,15000,6.03,7,1,6,1
30,84000,0,1.0,0,1,6000,11.011821205538963,3,1,6,1
28,25596,3,12.0,5,1,3000,11.011821205538963,8,1,9,1
28,84000,2,8.0,5,0,25000,7.9,8,1,7,1
30,25716,3,1.0,4,2,3000,13.72,3,1,10,1
27,26208,3,0.0,1,2,3000,13.98,7,1,10,1
27,84000,0,2.0,4,1,7000,12.69,7,1,10,1
31,84000,0,0.0,4,0,7000,7.9,1,1,6,1
27,26880,3,1.0,0,0,3000,5.79,7,1,10,1
34,84000,0,10.0,5,0,30000,7.9,4,1,8,1
33,84000,0,17.0,5,0,20000,5.99,3,1,8,1
27,27500,3,0.0,1,1,3000,10.99,7,1,5,1
34,84000,0,6.0,1,0,2400,7.49,4,1,6,1
29,84000,0,11.0,3,0,15000,6.99,9,1,7,1
32,27600,3,5.0,3,1,3000,11.12,2,0,8,0
28,27600,3,3.0,5,2,3000,13.57,8,1,10,1
28,28000,3,3.0,5,0,3000,6.91,8,1,10,1
31,84000,0,12.0,2,0,10000,5.99,1,1,8,1
28,84000,2,12.0,5,3,25000,15.62,8,2,5,1
28,84000,0,0.0,1,1,1000,9.99,8,1,10,1
27,78000,0,5.0,4,1,6775,10.59,7,0,5,0
27,28800,3,0.0,1,0,3000,7.88,7,0,7,0
29,84000,0,9.0,2,0,5900,7.66,9,1,9,1
27,84000,0,3.0,0,0,7000,7.29,7,1,5,1
30,84000,0,13.0,2,1,12000,11.11,3,1,9,1
34,28880,3,2.0,5,2,3000,11.78,4,1,9,1
28,84000,0,12.0,3,1,20500,10.0,8,1,5,1
29,84000,2,13.0,4,0,6000,5.42,9,1,5,1
30,29102,3,2.0,5,0,3000,7.9,3,1,9,1
32,84000,0,15.0,3,0,15000,6.91,2,1,7,1
35,30000,3,0.0,0,1,3000,10.65,5,1,9,1
32,30000,3,7.0,1,1,3000,12.42,2,1,8,1
35,84000,2,4.0,2,0,9000,6.76,5,1,6,1
28,62000,3,0.0,5,1,12000,10.65,8,1,8,1
30,62000,3,14.0,3,1,12000,11.71,3,1,9,1
31,84000,0,2.0,5,0,7600,7.51,1,1,5,1
28,62000,3,2.0,1,2,12000,11.011821205538963,8,1,10,1
31,84000,0,2.0,1,3,10400,14.96,1,1,7,1
33,66300,0,3.0,3,3,22000,14.59,3,0,8,0
34,84000,0,15.0,4,1,9250,11.36,4,1,8,1
28,84000,0,1.0,4,0,8400,7.51,8,1,10,1
34,62000,3,5.0,5,1,12000,10.99,4,1,6,1
27,84000,0,11.0,4,3,14000,15.7,7,2,7,1
29,62200,3,3.0,4,3,12000,19.03,9,1,6,1
27,62400,3,5.0,3,1,12000,12.42,7,1,6,1
29,84000,2,11.0,1,1,15000,12.18,9,1,10,1
29,84000,0,1.0,2,1,20000,11.83,9,1,5,1
33,84000,0,9.0,1,3,20000,14.61,3,2,5,1
28,62496,3,4.0,1,0,12000,6.91,8,1,5,1
35,62496,3,6.0,5,3,12000,14.11,5,2,8,1
28,62500,3,3.0,0,0,12000,11.011821205538963,8,1,7,1
29,84000,0,8.0,5,0,10000,11.011821205538963,9,1,8,1
32,63000,3,4.0,5,0,12000,6.62,2,1,10,1
28,63000,3,0.0,3,1,12000,10.37,8,1,10,1
29,78132,0,11.0,0,3,25000,15.33,9,2,6,0
35,63600,3,3.0,1,1,12000,11.49,5,1,8,1
29,84500,0,3.0,4,0,35000,8.9,9,1,6,1
27,64000,3,0.0,3,2,12000,13.49,7,2,5,1
28,84500,0,13.0,2,2,9600,15.27,8,1,5,1
31,38000,2,8.0,1,2,6600,13.47,1,1,5,1
27,38000,2,11.0,2,0,4000,7.68,7,1,9,1
27,84780,0,5.0,5,0,18000,7.51,7,1,10,1
30,38000,2,0.0,1,1,6000,11.58,3,1,7,1
31,64450,3,3.0,5,2,12000,12.73,1,1,8,1
27,84906,0,11.0,0,0,4500,7.51,7,1,10,1
30,84996,0,4.0,4,1,8000,12.69,3,1,7,1
31,84996,0,1.0,5,0,2500,8.49,1,1,10,1
33,65000,3,17.0,5,2,12000,11.011821205538963,3,1,8,1
32,84996,0,7.0,0,2,6000,12.99,2,2,7,1
32,84996,0,5.0,3,1,20000,8.88,2,1,5,1
29,59000,3,4.0,0,3,12000,16.49,9,2,9,0
30,65000,3,1.0,4,1,12000,11.49,3,1,7,1
34,65000,3,2.0,0,0,12000,7.49,4,0,7,0
27,65000,3,0.0,4,1,12000,11.011821205538963,7,1,5,1
31,78996,0,2.0,1,1,15600,12.53,1,0,5,0
32,84996,0,4.0,5,0,9000,9.32,2,1,6,1
29,84996,0,13.0,0,0,6000,7.68,9,1,8,1
30,85000,2,12.0,5,0,7800,6.03,3,1,10,1
28,67000,3,3.0,2,1,12000,11.011821205538963,8,1,5,1
33,73000,0,6.0,0,3,5000,16.29,3,0,9,0
27,67000,3,5.0,4,2,12000,13.23,7,2,7,1
31,68000,3,4.0,0,0,12000,7.66,1,0,8,0
31,68000,3,0.0,3,1,12000,11.011821205538963,1,1,6,1
27,85000,0,9.0,3,1,24000,11.71,7,1,10,1
35,85000,0,2.0,3,1,14000,10.65,5,1,5,1
29,63600,3,5.0,0,1,12000,12.42,9,0,8,0
27,69805,3,3.0,5,1,12000,10.25,7,1,9,1
30,85000,0,2.0,1,0,15000,6.03,3,1,8,1
28,70000,3,1.0,2,2,12000,14.27,8,2,6,1
27,70000,3,0.0,3,1,12000,10.65,7,1,8,1
27,85000,0,12.0,5,0,3800,6.03,7,1,6,1
28,85000,0,0.0,1,3,24000,19.03,8,1,7,1
27,85000,0,11.0,1,0,12000,6.62,7,1,10,1
29,85000,0,9.0,3,1,15000,10.65,9,1,9,1
27,73000,0,3.0,0,1,18000,12.69,7,0,6,0
33,70000,3,6.0,4,3,12000,15.65,3,2,5,1
31,70000,3,8.0,2,0,12000,11.011821205538963,1,1,6,1
27,70000,3,6.0,5,1,12000,10.99,7,1,8,1
32,37440,2,0.0,3,3,5000,15.37,2,1,5,1
28,85000,0,5.0,1,3,16800,16.49,8,1,8,1
29,71000,3,1.0,3,2,12000,11.011821205538963,9,1,5,1
30,71000,3,2.0,2,0,12000,8.9,3,1,8,1
29,85000,0,14.0,5,1,7500,11.49,9,1,10,1
29,71000,3,1.0,0,2,12000,13.16,9,2,9,1
28,72000,3,4.0,5,2,12000,13.49,8,2,6,1
28,72000,3,3.0,3,2,12000,14.27,8,2,6,1
27,72000,3,11.0,1,0,12000,6.62,7,1,8,1
34,85000,0,2.0,2,3,15000,15.99,4,2,9,1
28,85000,0,4.0,4,1,35000,9.99,8,1,5,1
34,85000,0,6.0,2,1,24000,11.49,4,1,7,1
28,85000,0,2.0,1,0,15000,8.49,8,1,7,1
35,85000,0,9.0,0,0,21000,7.49,5,1,9,1
28,85000,0,8.0,4,0,12500,7.49,8,1,7,1
33,72000,3,3.0,3,1,12000,11.99,3,1,5,1
32,72000,3,5.0,5,1,12000,10.62,2,1,5,1
28,85000,0,6.0,5,0,9075,7.49,8,1,10,1
29,62050,0,13.0,3,3,3600,17.99,9,0,9,0
34,66000,3,5.0,0,3,12000,14.3,4,0,6,0
35,85000,0,2.0,1,1,8400,11.99,5,1,9,1
32,85000,0,3.0,5,3,8000,18.79,2,2,5,1
30,85000,0,14.0,3,0,6000,5.42,3,1,8,1
28,72500,3,1.0,0,0,12000,7.49,8,1,6,1
27,85000,0,11.0,4,0,10000,7.49,7,1,8,1
34,73000,0,6.0,4,3,7500,15.99,4,2,5,0
31,85000,0,9.0,5,3,16000,11.011821205538963,1,2,10,1
28,73200,3,2.0,4,0,12000,8.9,8,1,10,1
27,73660,3,4.0,2,3,12000,14.18,7,1,7,1
27,74000,3,2.0,5,1,12000,12.18,7,1,6,1
27,40000,3,2.0,1,0,3000,7.4,7,1,9,1
28,85000,0,1.0,3,0,5000,6.92,8,1,8,1
30,85000,0,0.0,2,2,18000,13.06,3,1,5,1
28,41000,3,0.0,5,1,3000,11.11,8,1,6,1
31,35000,3,1.0,5,3,3000,14.74,1,2,9,0
32,41000,3,17.0,3,2,3000,11.011821205538963,2,2,7,1
35,85000,0,0.0,4,1,12000,10.0,5,1,5,1
28,85000,0,3.0,0,1,20000,9.62,8,1,5,1
29,42000,3,5.0,3,1,3000,12.69,9,1,5,1
31,85000,0,15.0,4,0,4500,6.54,1,1,6,1
32,42000,3,4.0,3,0,3000,7.49,2,1,10,1
29,85000,0,12.0,4,1,25000,9.25,9,1,10,1
27,36000,3,4.0,2,3,3000,15.62,7,0,7,0
35,36000,3,2.0,4,3,3000,11.011821205538963,5,0,10,0
29,85000,0,9.0,5,1,20000,10.38,9,1,9,1
27,85000,2,6.0,5,0,20000,7.88,7,1,6,1
33,85000,0,0.0,0,2,5000,13.61,3,2,7,1
27,85000,2,2.0,5,2,10000,13.23,7,1,7,1
27,37000,2,1.0,5,3,16750,15.33,7,2,10,1
28,42000,3,4.0,3,1,3000,10.25,8,1,10,1
27,42000,3,2.0,1,0,3000,8.94,7,1,5,1
27,42000,3,1.0,5,1,3000,11.83,7,1,5,1
27,42000,3,6.0,0,2,3000,11.011821205538963,7,2,7,1
27,85000,0,8.0,5,1,7500,10.99,7,1,10,1
33,85000,0,12.0,2,0,8000,7.14,3,1,8,1
33,62050,0,17.0,3,3,20000,11.011821205538963,3,2,8,0
27,85000,0,6.0,2,1,5500,11.36,7,1,9,1
31,73000,0,4.0,2,4,16000,19.41,1,2,6,0
32,73000,0,7.0,4,2,4750,13.11,2,2,9,0
29,85000,0,2.0,2,0,10000,7.88,9,1,10,1
28,42996,3,4.0,1,0,3000,7.68,8,1,6,1
32,85000,0,16.0,4,0,10000,7.74,2,1,8,1
28,85000,0,12.0,3,1,18000,12.53,8,1,10,1
28,75000,3,0.0,1,0,12000,6.03,8,1,6,1
28,36928,2,2.0,3,3,7800,15.58,8,2,9,1
31,73000,0,9.0,0,3,18000,17.39,1,2,10,0
27,75000,3,3.0,5,1,12000,11.49,7,1,5,1
27,85000,2,10.0,5,2,19000,13.92,7,1,5,1
34,75000,3,2.0,5,0,12000,7.29,4,1,8,1
28,85000,0,3.0,0,0,7000,8.59,8,1,5,1
28,69000,3,1.0,5,3,12000,14.46,8,0,9,0
27,85000,0,7.0,1,2,10400,13.16,7,2,6,1
33,75000,3,0.0,3,0,12000,7.88,3,1,10,1
27,75000,3,6.0,2,1,12000,10.99,7,1,10,1
30,85000,0,2.0,1,2,25000,12.84,3,2,8,1
35,69000,3,1.0,1,1,12000,11.26,5,0,5,0
28,75000,3,1.0,2,0,12000,9.63,8,1,7,1
31,85000,0,14.0,0,0,10400,9.32,1,1,10,1
35,85000,0,0.0,1,1,20000,12.21,5,1,10,1
31,85000,1,4.0,2,1,16000,11.89,1,1,10,1
29,85000,0,0.0,5,3,10000,16.63,9,1,8,1
34,85000,0,19.0,1,3,8500,14.42,4,2,8,1
30,76000,3,3.0,0,1,12000,10.99,3,1,10,1
29,76663,3,9.0,1,0,12000,11.011821205538963,9,1,9,1
28,78000,3,5.0,5,1,12000,10.62,8,1,10,1
29,73000,0,6.0,1,3,21000,13.36,9,2,7,0
28,36400,2,3.0,4,1,7000,11.11,8,1,9,1
30,80000,3,7.0,5,0,12000,8.9,3,1,10,1
32,85000,0,1.0,2,2,7500,10.78,2,1,10,1
28,85100,0,12.0,1,0,8000,7.51,8,1,8,1
27,80000,3,3.0,1,3,12000,17.58,7,1,7,1
29,85200,0,5.0,3,2,8900,11.011821205538963,9,2,6,1
31,85224,2,15.0,4,1,6000,10.0,1,1,9,1
32,80000,3,3.0,2,0,12000,6.62,2,1,10,1
31,80000,3,15.0,0,0,12000,5.79,1,0,5,0
29,85500,0,3.0,1,0,9500,11.011821205538963,9,1,9,1
30,85634,0,4.0,4,0,14000,7.66,3,1,8,1
27,73680,0,11.0,0,3,10000,17.93,7,2,6,0
34,85800,2,11.0,5,0,5000,7.4,4,1,6,1
27,62900,3,3.0,3,3,12000,15.95,7,0,9,0
32,74000,0,16.0,1,1,13650,12.42,2,0,10,0
29,86000,0,5.0,4,2,14000,14.27,9,1,9,1
30,36000,2,6.0,3,1,10000,12.69,3,1,10,1
32,86000,0,4.0,3,1,10800,12.42,2,1,7,1
32,86000,0,4.0,3,0,8400,6.62,2,1,8,1
35,86000,2,5.0,3,1,18000,11.011821205538963,5,1,6,1
31,80400,3,0.0,0,0,12000,7.29,1,0,10,0
28,86000,0,12.0,4,0,15600,5.99,8,1,7,1
33,86000,0,5.0,5,3,15000,16.49,3,2,9,1
27,86000,0,6.0,2,1,4500,10.37,7,1,6,1
29,86000,0,9.0,0,0,8400,11.011821205538963,9,1,10,1
27,81193,3,2.0,0,1,12000,10.71,7,1,6,1
35,86000,0,19.0,3,0,20000,6.54,5,1,10,1
28,86000,0,6.0,4,2,2650,13.23,8,2,5,1
28,86000,0,12.0,1,1,15000,10.62,8,1,10,1
28,84000,3,1.0,4,1,12000,11.71,8,1,8,1
31,86004,2,8.0,5,1,2000,10.74,1,1,6,1
28,86004,0,12.0,5,1,3000,9.99,8,1,5,1
32,86004,0,16.0,0,0,8000,5.79,2,1,5,1
27,86004,0,8.0,2,3,16000,14.42,7,1,6,1
29,86028,0,4.0,2,3,25000,16.82,9,1,9,1
34,86100,0,5.0,5,0,18000,6.99,4,1,5,1
28,86304,0,12.0,0,0,6000,5.79,8,1,10,1
27,86399,0,7.0,4,0,2250,11.011821205538963,7,1,6,1
32,86400,0,16.0,3,0,8000,6.03,2,1,10,1
27,84000,3,7.0,5,2,12000,13.16,7,2,5,1
30,84300,3,4.0,4,1,12000,8.88,3,1,7,1
29,86400,0,12.0,4,2,8000,12.99,9,1,8,1
27,85000,3,2.0,4,1,12000,9.91,7,1,7,1
28,86400,0,0.0,1,3,16000,14.09,8,2,6,1
28,86400,0,0.0,1,0,5000,5.79,8,1,5,1
27,74400,0,11.0,0,3,10000,16.0,7,2,6,0
31,85000,3,5.0,4,2,12000,15.27,1,1,8,1
31,86500,2,0.0,5,2,25000,13.57,1,1,9,1
27,86625,0,3.0,2,0,14825,11.011821205538963,7,1,9,1
27,74700,0,7.0,2,1,5000,11.49,7,0,6,0
30,86706,0,6.0,3,0,8500,6.62,3,1,10,1
32,86800,0,6.0,2,0,2800,7.88,2,1,9,1
30,85000,3,2.0,2,2,12000,11.011821205538963,3,1,6,1
27,86875,0,5.0,5,1,8000,10.59,7,1,10,1
27,75000,0,11.0,1,1,12000,9.91,7,0,10,0
28,75000,0,11.0,4,0,3000,7.9,8,0,8,0
30,73000,3,4.0,5,2,12000,14.26,3,2,5,0
29,87000,0,4.0,2,1,15000,10.99,9,1,5,1
27,86000,3,4.0,1,0,12000,7.51,7,1,8,1
32,86496,3,6.0,2,1,12000,11.71,2,1,9,1
33,87000,0,17.0,5,3,9000,17.93,3,2,7,1
28,36000,2,0.0,1,2,2350,12.99,8,2,5,1
30,36000,2,14.0,2,2,4000,13.49,3,1,10,1
33,87000,0,1.0,1,3,5000,14.96,3,2,9,1
29,88000,3,6.0,1,2,12000,12.53,9,1,5,1
31,36000,2,15.0,5,0,5000,6.99,1,1,9,1
28,88365,3,9.0,1,3,12000,16.29,8,1,6,1
31,87000,2,7.0,2,2,15000,13.11,1,2,8,1
27,87000,0,11.0,5,2,21125,13.92,7,1,5,1
32,87000,0,8.0,3,1,24800,12.53,2,1,5,1
29,87000,0,6.0,5,0,4800,8.94,9,1,5,1
32,36000,2,3.0,1,1,5000,10.0,2,1,6,1
27,87000,0,2.0,5,0,7200,9.63,7,1,6,1
30,36000,2,5.0,5,0,4800,11.011821205538963,3,1,6,1
29,89000,3,3.0,4,0,12000,7.29,9,1,5,1
32,89000,3,0.0,3,0,12000,8.94,2,1,6,1
28,90000,3,12.0,3,2,12000,14.65,8,1,7,1
30,75000,0,9.0,2,2,14000,13.79,3,0,8,0
33,90000,3,0.0,0,0,12000,6.03,3,0,6,0
33,87120,0,10.0,4,0,2850,7.51,3,1,7,1
29,87204,0,7.0,3,0,10000,9.32,9,1,8,1
34,87360,0,11.0,4,1,12000,11.11,4,1,5,1
29,90000,3,4.0,5,1,12000,10.74,9,1,10,1
31,87504,0,14.0,3,0,12650,8.9,1,1,10,1
28,87504,0,2.0,4,3,12000,15.21,8,2,10,1
30,87580,2,15.0,3,0,4700,11.011821205538963,3,1,7,1
28,87600,2,12.0,5,2,12000,12.99,8,1,6,1
34,87600,0,15.0,1,0,15000,8.49,4,1,6,1
29,87600,0,4.0,4,1,12000,11.49,9,1,8,1
35,90000,3,0.0,0,1,12000,10.99,5,1,6,1
32,90000,3,2.0,3,1,12000,10.62,2,1,5,1
33,87895,0,4.0,0,0,2800,7.14,3,1,9,1
28,87950,0,12.0,4,1,24000,10.75,8,1,7,1
27,87988,0,5.0,0,2,20000,12.84,7,2,10,1
31,88000,0,11.0,5,3,14000,17.58,1,1,7,1
31,76000,0,9.0,1,2,12000,15.96,1,0,5,0
27,88000,0,4.0,5,1,14000,12.42,7,1,10,1
35,88000,0,18.0,3,1,9800,12.69,5,1,10,1
30,90000,3,3.0,3,2,12000,12.29,3,1,5,1
29,90444,3,13.0,3,0,12000,7.14,9,1,8,1
34,91200,3,5.0,3,0,12000,6.92,4,1,7,1
27,88000,0,8.0,4,1,14400,11.71,7,1,6,1
30,64600,0,8.0,3,3,8000,15.99,3,2,6,0
27,93000,3,11.0,2,0,12000,8.9,7,1,8,1
35,93000,3,0.0,1,1,12000,9.99,5,1,5,1
31,94140,3,5.0,5,3,12000,14.91,1,2,8,1
29,76000,0,4.0,2,3,20000,11.011821205538963,9,2,8,0
29,88000,0,3.0,0,2,15000,13.85,9,2,6,1
27,88000,2,11.0,2,2,3500,13.57,7,2,8,1
28,76000,0,12.0,2,0,5000,8.94,8,0,5,0
31,95004,3,1.0,0,1,12000,10.75,1,1,5,1
27,95500,3,1.0,1,1,12000,11.11,7,1,6,1
31,76000,0,5.0,4,2,5000,12.41,1,2,9,0
31,88000,0,10.0,0,1,7000,9.2,1,1,10,1
30,96000,3,11.0,1,2,12000,13.23,3,1,10,1
29,88055,0,6.0,0,1,21600,12.42,9,1,8,1
31,99000,3,15.0,0,2,12000,14.26,1,2,10,1
28,99996,3,6.0,5,2,12000,13.61,8,2,9,1
32,88500,0,5.0,3,2,2700,14.27,2,1,10,1
31,88560,0,16.0,1,0,9000,7.29,1,1,8,1
35,100000,3,3.0,4,0,12000,7.88,5,1,6,1
30,88800,0,14.0,1,0,7000,6.62,3,1,6,1
31,89000,0,15.0,1,1,14000,10.65,1,1,10,1
30,89000,0,14.0,5,0,4000,6.03,3,1,6,1
27,89000,0,2.0,0,1,10000,10.65,7,1,7,1
30,100000,3,13.0,0,0,12000,7.88,3,0,9,0
30,89000,0,3.0,4,1,10800,11.99,3,1,8,1
28,65450,0,5.0,3,3,15000,16.89,8,0,9,0
30,76500,3,11.0,3,3,12000,17.27,3,0,10,0
27,89000,2,10.0,5,0,3000,6.76,7,1,6,1
32,77000,0,14.0,0,1,23000,11.49,2,0,6,0
34,89000,0,17.0,0,1,10000,10.99,4,1,7,1
34,77000,0,18.0,1,1,15000,11.14,4,0,6,0
27,77000,0,0.0,1,3,15000,17.74,7,2,6,0
27,89000,0,11.0,1,3,2800,14.96,7,2,10,1
33,110000,3,3.0,2,1,12000,10.65,3,1,5,1
31,89000,0,8.0,4,3,12250,15.05,1,1,8,1
27,89004,0,4.0,4,0,10000,7.51,7,1,9,1
30,110000,3,8.0,2,1,12000,12.18,3,1,7,1
29,89004,0,2.0,1,3,4800,14.11,9,2,8,1
30,111996,3,1.0,0,0,12000,7.49,3,0,6,0
32,36000,2,0.0,3,2,4900,13.22,2,1,10,1
32,77400,0,0.0,0,4,10000,18.43,2,0,6,0
29,89520,2,13.0,3,2,8000,13.23,9,1,10,1
28,89602,0,4.0,5,0,4800,5.42,8,1,8,1
32,120000,3,11.0,0,0,12000,7.51,2,0,9,0
29,89849,0,13.0,1,2,6000,13.98,9,2,5,1
30,89900,0,5.0,5,2,20000,11.011821205538963,3,2,9,1
35,120000,3,4.0,2,1,12000,10.99,5,1,7,1
34,120000,3,4.0,4,1,12000,11.49,4,1,6,1
29,108000,3,1.0,1,3,12000,11.011821205538963,9,0,9,0
27,120000,3,4.0,0,0,12000,11.011821205538963,7,1,5,1
29,90000,0,14.0,1,1,10000,10.65,9,1,6,1
33,123000,3,5.0,3,1,12000,11.83,3,1,7,1
32,113000,3,5.0,2,3,12000,16.29,2,0,5,0
33,96053,3,3.0,3,3,12000,15.68,3,0,6,0
27,90000,0,4.0,2,1,20000,12.42,7,1,10,1
28,90000,0,13.0,2,0,1800,7.51,8,1,5,1
32,117000,3,0.0,4,3,12000,17.93,2,2,10,0
31,90000,0,11.0,0,1,6000,11.71,1,1,8,1
30,117005,3,1.0,5,3,12000,18.79,3,2,8,0
29,90000,0,8.0,0,0,14000,7.9,9,1,9,1
31,130000,3,6.0,5,3,12000,16.49,1,1,10,1
31,90000,0,9.0,0,0,15000,7.9,1,1,9,1
27,130000,3,11.0,1,2,12000,15.23,7,2,10,1
31,100300,3,1.0,3,3,12000,14.91,1,2,7,0
35,130000,3,17.0,1,1,12000,10.75,5,1,6,1
27,90000,0,6.0,3,0,24400,8.9,7,1,10,1
28,140000,3,3.0,0,1,12000,9.91,8,1,10,1
30,90000,0,2.0,2,1,7000,11.71,3,1,10,1
28,140000,3,9.0,2,0,12000,7.88,8,1,7,1
27,90000,2,1.0,5,0,7500,7.51,7,1,6,1
33,90000,0,5.0,4,0,11400,6.62,3,1,8,1
27,78000,0,2.0,2,3,35000,17.27,7,2,5,0
34,150000,3,5.0,2,1,12000,10.59,4,1,9,1
30,150000,3,14.0,0,0,12000,7.29,3,0,7,0
31,150000,3,0.0,2,1,12000,10.74,1,1,9,1
28,150086,3,5.0,3,0,12000,6.54,8,1,9,1
29,90000,0,13.0,0,0,6000,6.03,9,1,5,1
32,90000,0,6.0,4,0,15600,7.9,2,1,9,1
28,170000,3,1.0,2,0,12000,5.79,8,1,6,1
34,187000,3,3.0,5,0,12000,7.9,4,1,10,1
27,223000,3,4.0,1,3,12000,14.96,7,0,6,0
32,703800,3,14.0,3,3,12000,15.33,2,2,9,0
32,90000,0,16.0,1,2,21400,15.23,2,2,5,1
27,170000,3,3.0,0,1,12075,12.42,7,1,9,1
27,54000,3,2.0,3,1,12100,9.45,7,1,6,1
31,90000,0,6.0,3,1,18000,11.011821205538963,1,1,8,1
29,90000,0,13.0,0,1,21000,11.99,9,1,10,1
27,90000,0,12.0,1,0,20000,11.011821205538963,7,1,6,1
28,90000,0,12.0,2,2,5000,14.79,8,2,8,1
33,36000,3,5.0,1,1,12200,9.99,3,0,6,0
